1080432967 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0
1080433221 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0
1080436935 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0
1080437786 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0
1080444404 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0
1080447326 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 0 0 0 0 0
1080798469 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 0 0 0 0 0
1081831084 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0
1081831279 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 0 0 0 0 0
1081834276 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11 0 0 0 0 0
1081920222 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12 0 0 0 0 0
1083051531 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13 0 0 0 0 0
1083663506 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14 0 0 0 0 0
1083663657 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15 0 0 0 0 0
1083663766 0 0 0 0 0 0 0 0 0 0 0 0 0 0 16 0 0 0 0 0
1083969696 0 0 0 0 0 0 0 0 0 0 0 0 0 0 17 0 0 0 0 0
1084001288 0 0 0 0 0 0 0 0 0 0 0 0 0 0 18 0 0 0 0 0
1084036076 0 0 0 0 0 0 0 0 0 0 0 0 0 0 19 0 0 0 0 0
1084139008 0 0 0 0 0 0 0 0 0 0 0 0 0 0 20 0 0 0 0 0
1084157879 0 0 0 0 0 0 0 0 0 0 0 0 0 0 21 0 0 0 0 0
1084158019 0 0 0 0 0 0 0 0 0 0 0 0 0 0 22 0 0 0 0 0
1084162281 0 0 0 0 0 0 0 0 0 0 0 0 0 0 23 0 0 0 0 0
1084167932 0 0 0 0 0 0 0 0 0 0 0 0 0 0 24 0 0 0 0 0
1084244572 0 0 0 0 0 0 0 0 0 0 0 0 0 0 25 0 0 0 0 0
1084247723 0 0 0 0 0 0 0 0 0 0 0 0 0 0 26 0 0 0 0 0
1084248171 0 0 0 0 0 0 0 0 0 0 0 0 0 0 27 0 0 0 0 0
1084248587 0 0 0 0 0 0 0 0 0 0 0 0 0 0 28 0 0 0 0 0
1085459547 0 0 0 0 0 0 0 0 0 0 0 0 0 0 29 0 0 0 0 0
1085462231 0 0 0 0 0 0 0 0 0 0 0 0 0 0 30 0 0 0 0 0
1085477282 0 0 0 0 0 0 0 0 0 0 0 0 0 0 31 0 0 0 0 0
1085533758 0 0 0 0 0 0 0 0 0 0 0 0 0 0 32 0 0 0 0 0
1085534921 0 0 0 0 0 0 0 0 0 0 0 0 0 0 33 0 0 0 0 0
1085535587 0 0 0 0 0 0 0 0 0 0 0 0 0 0 34 0 0 0 0 0
1085890505 0 0 0 0 0 0 0 0 0 0 0 0 0 0 34 0 0 0 0 0
1085902328 0 0 0 0 0 0 0 0 0 0 0 0 0 0 34 0 0 0 0 0
1085902460 0 0 0 0 0 0 0 0 0 0 0 0 0 0 34 0 0 0 0 0
1085933982 0 0 0 0 0 0 0 0 0 0 0 0 0 0 34 0 0 0 0 0
1085934180 0 0 0 0 0 0 0 0 0 0 0 0 0 0 34 0 0 0 0 0
1085983558 0 0 0 0 0 0 0 0 0 0 0 0 0 0 35 0 0 0 0 0
1085985804 0 0 0 0 0 0 0 0 0 0 0 0 0 0 36 0 0 0 0 0
1085985891 0 0 0 0 0 0 0 0 0 0 0 0 0 0 37 0 0 0 0 0
1085992421 0 0 0 0 0 0 0 0 0 0 0 0 0 0 38 0 0 0 0 0
1086065755 0 0 0 0 0 0 0 0 0 0 0 0 0 0 39 0 0 0 0 0
1086065852 0 0 0 0 0 0 0 0 0 0 0 0 0 0 40 0 0 0 0 0
1086065916 0 0 0 0 0 0 0 0 0 0 0 0 0 0 41 0 0 0 0 0
1086066162 0 0 0 0 0 0 0 0 0 0 0 0 0 0 42 0 0 0 0 0
1086069393 0 0 0 0 0 0 0 0 0 0 0 0 0 0 43 0 0 0 0 0
1086077351 0 0 0 0 0 0 0 0 0 0 0 0 0 0 44 0 0 0 0 0
1086103966 0 0 0 0 0 0 0 0 0 0 0 0 0 0 45 0 0 0 0 0
1086119240 0 0 0 0 0 0 0 0 0 0 0 0 0 0 46 0 0 0 0 0
1086119679 0 0 0 0 0 0 0 0 0 0 0 0 0 0 47 0 0 0 0 0
1086314459 0 0 0 0 0 0 0 0 0 0 0 0 0 0 47 0 0 0 0 0
1086314549 0 0 0 0 0 0 0 0 0 0 0 0 0 0 47 0 0 0 0 0
1086314937 0 0 0 0 0 0 0 0 0 0 0 0 0 0 47 0 0 0 0 0
1086330441 0 0 0 0 0 0 0 0 0 0 0 0 0 0 47 0 0 0 0 0
1086497571 0 0 0 0 0 0 0 0 0 0 0 0 0 0 48 0 0 0 0 0
1086499539 0 0 0 0 0 0 0 0 0 0 0 0 0 0 49 0 0 0 0 0
1086502099 0 0 0 0 0 0 0 0 0 0 0 0 0 0 50 0 0 0 0 0
1086502439 0 0 0 0 0 0 0 0 0 0 0 0 0 0 51 0 0 0 0 0
1086502557 0 0 0 0 0 0 0 0 0 0 0 0 0 0 52 0 0 0 0 0
1086504004 0 0 0 0 0 0 0 0 0 0 0 0 0 0 53 0 0 0 0 0
1086683886 0 0 0 0 0 0 0 0 0 0 0 0 0 0 53 0 0 0 0 0
1086683947 0 0 0 0 0 0 0 0 0 0 0 0 0 0 53 0 0 0 0 0
1086685830 0 0 0 0 0 0 0 0 0 0 0 0 0 0 53 0 0 0 0 0
1086686662 0 0 0 0 0 0 0 0 0 0 0 0 0 0 53 0 0 0 0 0
1087400767 0 0 0 0 0 0 0 0 0 0 0 0 0 0 54 0 0 0 0 0
1089165245 0 0 0 0 0 0 0 0 0 0 0 0 0 0 55 0 0 0 0 0
1089172398 0 0 0 0 0 0 0 0 0 0 0 0 0 0 56 0 0 0 0 0
1089177068 0 0 0 0 0 0 0 0 0 0 0 0 0 0 57 0 0 0 0 0
1089177107 0 0 0 0 0 0 0 0 0 0 0 0 0 0 58 0 0 0 0 0
1089177148 0 0 0 0 0 0 0 0 0 0 0 0 0 0 59 0 0 0 0 0
1089177631 0 0 0 0 0 0 0 0 0 0 0 0 0 0 60 0 0 0 0 0
1089178970 0 0 0 0 0 0 0 0 0 0 0 0 0 0 61 0 0 0 0 0
1089179224 0 0 0 0 0 0 0 0 0 0 0 0 0 0 62 0 0 0 0 0
1089248038 0 0 0 0 0 0 0 0 0 0 0 0 0 0 63 0 0 0 0 0
1089253084 0 0 0 0 0 0 0 0 0 0 0 0 0 0 64 0 0 0 0 0
1089533230 0 0 0 0 0 0 0 0 0 0 0 0 0 0 65 0 0 0 0 0
1089533264 0 0 0 0 0 0 0 0 0 0 0 0 0 0 66 0 0 0 0 0
1089533302 0 0 0 0 0 0 0 0 0 0 0 0 0 0 67 0 0 0 0 0
1089536999 0 0 0 0 0 0 0 0 0 0 0 0 0 0 68 0 0 0 0 0
1089586463 0 0 0 0 0 0 0 0 0 0 0 0 0 0 69 0 0 0 0 0
1089586861 0 0 0 0 0 0 0 0 0 0 0 0 0 0 70 0 0 0 0 0
1089603385 0 0 0 0 0 0 0 0 0 0 0 0 0 0 71 0 0 0 0 0
1089603459 0 0 0 0 0 0 0 0 0 0 0 0 0 0 72 0 0 0 0 0
1089605156 0 0 0 0 0 0 0 0 0 0 0 0 0 0 73 0 0 0 0 0
1089606355 0 0 0 0 0 0 0 0 0 0 0 0 0 0 74 0 0 0 0 0
1089613168 0 0 0 0 0 0 0 0 0 0 0 0 0 0 75 0 0 0 0 0
1089624924 0 0 0 0 0 0 0 0 0 0 0 0 0 0 76 0 0 0 0 0
1089687081 0 0 0 0 0 0 0 0 0 0 0 0 0 0 77 0 0 0 0 0
1089687141 0 0 0 0 0 0 0 0 0 0 0 0 0 0 78 0 0 0 0 0
1089702194 0 0 0 0 0 0 0 0 0 0 0 0 0 0 79 0 0 0 0 0
1089707769 0 0 0 0 0 0 0 0 0 0 0 0 0 0 80 0 0 0 0 0
1089956389 0 0 0 0 0 0 0 0 0 0 0 0 0 0 81 0 0 0 0 0
1089956590 0 0 0 0 0 0 0 0 0 0 0 0 0 0 82 0 0 0 0 0
1089957143 0 0 0 0 0 0 0 0 0 0 0 0 0 0 83 0 0 0 0 0
1089957638 0 0 0 0 0 0 0 0 0 0 0 0 0 0 83 0 0 0 0 0
1089957873 0 0 0 0 0 0 0 0 0 0 0 0 0 0 83 0 0 0 0 0
1089959434 0 0 0 0 0 0 0 0 0 0 0 0 0 0 83 0 0 0 0 0
1089959630 0 0 0 0 0 0 0 0 0 0 0 0 0 0 83 0 0 0 0 0
1090262746 0 0 0 0 0 0 0 0 0 0 0 0 0 0 84 0 0 0 0 0
1090266467 0 0 0 0 0 0 0 0 0 0 0 0 0 0 85 0 0 0 0 0
1090291077 0 0 0 0 0 0 0 0 0 0 0 0 0 0 86 0 0 0 0 0
1090346784 0 0 0 0 0 0 0 0 0 0 0 0 0 0 87 0 0 0 0 0
1090379212 0 0 0 0 0 0 0 0 0 0 0 0 0 0 88 0 0 0 0 0
1090379636 0 0 0 0 0 0 0 0 0 0 0 0 0 0 89 0 0 0 0 0
1090381965 0 0 0 0 0 0 0 0 0 0 0 0 0 0 90 0 0 0 0 0
1090391899 0 0 0 0 0 0 0 0 0 0 0 0 0 0 91 0 0 0 0 0
1090913233 0 0 0 0 0 0 0 0 0 0 0 0 0 0 92 0 0 0 0 0
1091133802 0 0 0 0 0 0 0 0 0 0 0 0 0 0 92 0 0 0 0 0
1091134046 0 0 0 0 0 0 0 0 0 0 0 0 0 0 92 0 0 0 0 0
1091230362 0 0 0 0 0 0 0 0 0 0 0 0 0 0 93 0 0 0 0 0
1091239359 0 0 0 0 0 0 0 0 0 0 0 0 0 0 94 0 0 0 0 0
1091245094 0 0 0 0 0 0 0 0 0 0 0 0 0 0 95 0 0 0 0 0
1091246416 0 0 0 0 0 0 0 0 0 0 0 0 0 0 96 0 0 0 0 0
1091259057 0 0 0 0 0 0 0 0 0 0 0 0 0 0 97 0 0 0 0 0
1091259093 0 0 0 0 0 0 0 0 0 0 0 0 0 0 98 0 0 0 0 0
1091259199 0 0 0 0 0 0 0 0 0 0 0 0 0 0 99 0 0 0 0 0
1091259232 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100 0 0 0 0 0
1091259303 0 0 0 0 0 0 0 0 0 0 0 0 0 0 101 0 0 0 0 0
1091272837 0 0 0 0 0 0 0 0 0 0 0 0 0 0 102 0 0 0 0 0
1091320908 0 0 0 0 0 0 0 0 0 0 0 0 0 0 103 0 0 0 0 0
1091324176 0 0 0 0 0 0 0 0 0 0 0 0 0 0 104 0 0 0 0 0
1091444760 0 0 0 0 0 0 0 0 0 0 0 0 0 0 105 0 0 0 0 0
1091933664 0 0 0 0 0 0 0 0 0 0 0 0 0 0 106 0 0 0 0 0
1091938012 0 0 0 0 0 0 0 0 0 0 0 0 0 0 107 0 0 0 0 0
1092024497 0 0 0 0 0 0 0 0 0 0 0 0 0 0 108 0 0 0 0 0
1092024586 0 0 0 0 0 0 0 0 0 0 0 0 0 0 109 0 0 0 0 0
1092026900 0 0 0 0 0 0 0 0 0 0 0 0 0 0 110 0 0 0 0 0
